sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,Quantity,available_rent_bikes,latitude,longitude,available_return_bikes
500112098,YouBike2.0_永吉路468巷口,信義區,2025-12-08 15:53:17,永吉路478號前,Xinyi Dist,YouBike2.0_Ln. 468， Yongji Rd.,No. 478， Yongji Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:53:17,2025-12-08,13,1,25.04533,121.57915,11
500112099,YouBike2.0_廣慈博愛園區(西側),信義區,2025-12-08 18:41:15,福德街84巷15號對側,Xinyi Dist,YouBike2.0_Guangci Social Housing (Zone D),No. 15， Ln. 84， Fude St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:41:15,2025-12-08,23,2,25.03866,121.58082,21
500112100,YouBike2.0_和平東路三段341巷口,信義區,2025-12-08 16:18:16,和平東路三段341巷63號對側,Xinyi Dist,YouBike2.0_Ln. 341， Sec. 3， Heping E. Rd.,No. 63， Ln. 341， Sec. 3， Heping E. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:18:16,2025-12-08,22,1,25.02188,121.55891,21
500112101,YouBike2.0_革新公園,信義區,2025-12-08 18:50:05,松隆路36號對側,Xinyi Dist,YouBike2.0_Gexin Park,No. 36， Songlong Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,18,13,25.04367,121.56741,5
500112102,YouBike2.0_黎雙公園,信義區,2025-12-08 17:00:03,信安街103巷/吳興街284巷22弄,Xinyi Dist,YouBike2.0_Lishuang Park,Ln. 103， Xin'an St. & Aly. 22， Ln. 284， Wuxing St. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,17,2,25.0246,121.56028,15
500112103,YouBike2.0_臺北文化體育園區辦公大樓,信義區,2025-12-08 18:50:05,忠孝東路四段545號,Xinyi Dist,YouBike2.0_Taipei Cultural & Sports Park,No. 545， Sec. 4， Zhongxiao E. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,33,6,25.04144,121.56126,26
500112104,YouBike2.0_捷運國父紀念館站(5號出口),信義區,2025-12-08 18:40:03,光復南路200號對側,Xinyi Dist,YouBike2.0_MRT S.Y.S Memorial Hall Sta. (Exit 5),No. 200， Guangfu S. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,23,5,25.04206,121.55792,18
500112105,YouBike2.0_光復南菸廠路口,信義區,2025-12-08 18:40:03,光復南路76號對側,Xinyi Dist,YouBike2.0_Guangfu S. Rd. & Yanchang Rd. Intersection,No. 76， Guangfu S. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,25,12,25.04482,121.55795,13
500112106,YouBike2.0_中坡北永吉路口,信義區,2025-12-08 16:20:04,中坡北路35號前,Xinyi Dist,YouBike2.0_Zhongpo N. Rd. & Yongji Rd. Intersection,No. 35， Zhongpo N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:20:04,2025-12-08,15,9,25.04557,121.58059,6
500112107,YouBike2.0_松仁路281巷66弄,信義區,2025-12-08 18:18:16,松仁路281巷66弄14號,Xinyi Dist,YouBike2.0_Aly. 66， Ln. 281， SongRen Rd.,No. 14， Aly. 66， Ln. 281， Songren Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:18:16,2025-12-08,20,1,25.02261,121.57178,19
500112108,YouBike2.0_基隆市民路口,信義區,2025-12-08 15:50:02,基隆路一段3號前方橋下空間,Xinyi Dist,YouBike2.0_KeeLung Rd. & Civic Blvd. Intersection,No. 3， Sec. 1， KeeLung Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:50:02,2025-12-08,26,7,25.04892,121.56906,17
500112109,YouBike2.0_松仁路253巷4弄口,信義區,2025-12-08 18:40:03,松仁路253巷4弄1號前,Xinyi Dist,YouBike2.0_Aly. 4， Ln. 253， SongRen Rd.,No. 1， Aly. 4， Ln. 253， Songren Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,22,4,25.02559,121.56954,15
500112110,YouBike2.0_松德路169巷口,信義區,2025-12-08 18:30:03,松德路169巷23號對側,Xinyi Dist,YouBike2.0_Ln. 169， Songde Rd.,No. 23， Ln. 169， Songde Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,35,29,25.03633,121.57582,6
500112111,YouBike2.0_吳興新村,信義區,2025-12-08 18:20:04,吳興街156巷25弄17號旁公園,Xinyi Dist,YouBike2.0_Wuxing Community,No. 17， Aly. 25， Ln. 156， Wuxing St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,22,12,25.02815,121.56114,9
500112112,YouBike2.0_松山文創園區(一號倉庫),信義區,2025-12-08 18:00:04,菸廠路一號倉庫(光復南路133號),Xinyi Dist,YouBike2.0_Songshan Cultural and Creative Park (Warehouses 1),YanChang Rd. (Warehouses 1) (No. 133， GuangFu S. Rd.),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,19,11,25.04503,121.55951,8
500112113,YouBike2.0_永吉路187巷口,信義區,2025-12-08 18:00:04,永吉路189號旁,Xinyi Dist,YouBike2.0_Ln. 187， YongJi Rd.,No. 189， YongJi Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,16,12,25.04584,121.57273,3
500112114,YouBike2.0_仁愛路四段512巷,信義區,2025-12-08 18:30:03,仁愛路四段512巷6號對側,Xinyi Dist,YouBike2.0_Ln. 512， Sec. 4， RenAi Rd.,No. 6， Ln. 512， Sec. 4， RenAi Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,16,13,25.03706,121.56124,3
500112115,YouBike2.0_信安街/富陽街44巷口,信義區,2025-12-08 18:59:15,信安街151號(前),Xinyi Dist,YouBike2.0_XinAn St. & Ln. 44， FuYang St. Intersection,No. 151， XinAn St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:59:15,2025-12-08,21,20,25.02309,121.55537,1
500112116,YouBike2.0_吳興公園,信義區,2025-12-08 18:40:03,吳興街432巷與吳興街450巷6弄口,Xinyi Dist,YouBike2.0_Wuxing Park,Ln. 432， Wuxing St. & Aly. 6， Ln. 450， Wuxing St. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,20,8,25.02383,121.56767,12
500112117,YouBike2.0_逸仙松高路口,信義區,2025-12-08 17:50:04,逸仙路與松高路口,Xinyi Dist,YouBike2.0_YiXian Rd. & SongGao Rd. Intersection,YiXian Rd. & SongGao Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,25,12,25.03942,121.56149,12
500112118,YouBike2.0_光復仁愛路口,信義區,2025-12-08 18:40:03,仁愛路四段/光復南路(東北側),Xinyi Dist,YouBike2.0_RenAi Rd. & GuangFu S. Rd. Intersection (Northeast),Sec. 4， RenAi Rd. & GuangFu S. Rd. Intersection (Northeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,25,9,25.03784,121.55768,16
500112119,YouBike2.0_信義松智路口(東南側),信義區,2025-12-08 18:00:04,信義路五段100-1號(前),Xinyi Dist,YouBike2.0_XinYi Rd. & SongZhi Rd. Intersection (Southeast),No. 100-1， Sec. 5， XinYi Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,51,31,25.03284,121.56555,19
500112120,YouBike2.0_松山家商(東側),信義區,2025-12-08 16:39:16,松山路675之75號對側,Xinyi Dist,YouBike2.0_Song Shan High School of Commerce and Home Economics (East),No. 675-75， SongShan Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:39:16,2025-12-08,24,1,25.03568,121.58133,22
500112123,YouBike2.0_松山松隆路口,信義區,2025-12-08 15:30:04,松山路與松隆路口西北側,Xinyi Dist,YouBike2.0_SongShan Rd. & SongLong Rd. Intersection,SongShan Rd. & SongLong Rd. Intersection (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:30:04,2025-12-08,18,10,25.04831,121.57766,7
500112124,YouBike2.0_松智松平路口,信義區,2025-12-08 16:40:04,松智路/松平路口東南側,Xinyi Dist,YouBike2.0_SongZhi Rd. & SongPing Rd. Intersection,SongZhi Rd. & SongPing Rd. Intersection (Southeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:40:04,2025-12-08,16,3,25.0304,121.5654,13
500112125,YouBike2.0_象山公園(松勤街140巷),信義區,2025-12-08 13:53:16,松勤街150號前,Xinyi Dist,YouBike2.0_Xiangshan Park (Ln. 140， SongPin St.),No. 150， SongPin St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 13:53:16,2025-12-08,29,1,25.03098,121.5697,27
500112127,YouBike2.0_永吉路120巷15弄口,信義區,2025-12-08 18:47:16,永吉路120巷12號,Xinyi Dist,YouBike2.0_Aly. 15， Ln. 120， YongJi Rd.,No. 12， Ln. 120， YongJi Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:47:16,2025-12-08,21,10,25.04501,121.57028,9
500112128,YouBike2.0_臺北文創大樓(菸廠路),信義區,2025-12-08 17:50:04,菸廠路88號(靠近松山文創園區 五號倉庫),Xinyi Dist,YouBike2.0_Taipei New Horizon (YanChang Rd.),No. 88， YanChang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,27,17,25.04499,121.56082,10
500112129,YouBike2.0_松德路25巷口,信義區,2025-12-08 18:26:15,松德路17號前,Xinyi Dist,YouBike2.0_Ln. 25， SongDe Rd.,No. 17， SongDe Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:26:15,2025-12-08,18,1,25.0392,121.57742,16
500112130,YouBike2.0_國家鐵道博物館,信義區,2025-12-08 18:20:04,市民大道五段48號,Xinyi Dist,YouBike2.0_Preparatory Office of National Railway Museum,No. 48， Sec. 5， Civic Blvd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,40,24,25.04728,121.56337,16
500112132,YouBike2.0_六張犁社會住宅B基地,信義區,2025-12-08 17:00:03,吳興街15巷/吳興街15巷46弄,Xinyi Dist,YouBike2.0_LiuZhangLi Housing B Social Housing,Ln. 15， WuXing St. & Aly. 46， Ln. 15， WuXing St. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,48,7,25.02783,121.56024,41
500112133,YouBike2.0_莊敬路341巷3弄,信義區,2025-12-08 17:00:03,莊敬路341巷27號,Xinyi Dist,YouBike2.0_Aly. 3， Ln. 341， ZhuangJing Rd.,No. 27， Ln. 341， ZhuangJing Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,12,4,25.02864,121.56482,8
500112134,YouBike2.0_信義國中,信義區,2025-12-08 18:50:05,松仁路153號(對側),Xinyi Dist,YouBike2.0_Xinyi Junior High School,No. 153， SongRen Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,30,2,25.02953,121.56817,28
500113001,YouBike2.0_德昌寶興街口(西北角),萬華區,2025-12-08 17:56:16,寶興街186號(前),Wanhua Dist,YouBike2.0_Dechang St & Baoxing St Intersection (Northwest),No. 186， Baoxing St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:56:16,2025-12-08,14,5,25.02365,121.49528,9
500113002,YouBike2.0_寶興長泰街口(西南角),萬華區,2025-12-08 18:55:20,寶興街/長泰街(西南側),Wanhua Dist,YouBike2.0_Baoxing St & Changtai St Intersection (Southwest),Baoxing St & Changtai St Intersection. (Southwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:55:20,2025-12-08,17,3,25.0216,121.49597,11
500113003,YouBike2.0_萬大路486巷口,萬華區,2025-12-08 18:40:03,萬大路482號(旁),Wanhua Dist,YouBike2.0_Ln. 486， Wanda Rd,No. 482， Wanda Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,10,7,25.01975,121.4973,3
500113004,YouBike2.0_國興中華路口,萬華區,2025-12-08 17:50:04,國興路2號前,Wanhua Dist,YouBike2.0_Guoxing Rd & Sec. 2， Zhonghua Rd Intersection,No. 2， Guoxing Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,22,6,25.02485,121.50898,16
500113005,YouBike2.0_古亭國中,萬華區,2025-12-08 17:41:16,中華路二段465號對側,Wanhua Dist,YouBike2.0_Guting Junior High School,No. 465， Sec. 2， Zhonghua Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:41:16,2025-12-08,51,1,25.02442,121.5107,50
500113006,YouBike2.0_國興水源路口,萬華區,2025-12-08 18:50:05,國興路1巷15號對側,Wanhua Dist,YouBike2.0_Guoxing Rd & Shuiyuan Rd Intersection,No. 15， Ln 1， Guoxing Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,23,5,25.02297,121.50845,18
500113007,YouBike2.0_青年公園高爾夫球場,萬華區,2025-12-08 18:40:03,國興路42號對側,Wanhua Dist,YouBike2.0_Youth Park Golf Driving Range,No. 42， Guoxing Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,25,3,25.02481,121.50755,22
500113008,YouBike2.0_國興青年路口,萬華區,2025-12-08 18:20:04,國興路與青年路口西南側,Wanhua Dist,YouBike2.0_Guoxing Rd & Qingnian Rd Intersection,Guoxing Rd & Qingnian Rd Intersection. (Southwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,51,12,25.02594,121.50651,39
500113009,YouBike2.0_青年公園棒球場,萬華區,2025-12-08 18:50:05,青年路66號對側,Wanhua Dist,YouBike2.0_Youth Park Baseball Field,No. 66， Qingnian Rd (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,28,12,25.0241,121.50289,16
500113010,YouBike2.0_青年公園籃球場,萬華區,2025-12-08 17:50:04,青年公園籃球場南側,Wanhua Dist,YouBike2.0_Youth Park Basketball Courts,Youth Park Basketball Courts. (South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,24,6,25.02085,121.50539,18
500113012,YouBike2.0_復華花園新城,萬華區,2025-12-08 18:40:03,西藏路123號前,Wanhua Dist,YouBike2.0_Fuhua Garden Metro,No. 123， Xizang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,38,25,25.02964,121.50258,11
500113013,YouBike2.0_新和國小,萬華區,2025-12-08 18:00:04,萬大路277巷37弄1號東側,Wanhua Dist,YouBike2.0_Xinhe Elementary School,No. 1， Aly. 37， Ln. 277， Wanda Rd. (East),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,20,6,25.02582,121.50255,14
500113014,YouBike2.0_莒光郵局,萬華區,2025-12-08 18:40:03,莒光路210號前,Wanhua Dist,YouBike2.0_Taipei Juguang Post Office,No. 210， Juguang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,22,12,25.03124,121.50122,9
500113015,YouBike2.0_莒光立體停車場,萬華區,2025-12-08 18:22:15,莒光路137號前,Wanhua Dist,YouBike2.0_Juguang Car Park,No. 137， Juguang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:22:15,2025-12-08,10,3,25.03116,121.50336,6
500113016,YouBike2.0_艋舺大道146巷口,萬華區,2025-12-08 17:00:03,艋舺大道142號前,Wanhua Dist,YouBike2.0_Ln. 146， Bangka Blvd Intersection,No. 142， Bangka Blvd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,14,8,25.03301,121.5016,6
500113017,YouBike2.0_東園國小,萬華區,2025-12-08 18:37:16,東園街199號前方,Wanhua Dist,YouBike2.0_Dongyuan Elementary School,No. 199， Dongyuan St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:37:16,2025-12-08,33,15,25.02257,121.49807,16
500113018,YouBike2.0_華中疏散門,萬華區,2025-12-08 18:20:04,環河南路三段371號前,Wanhua Dist,YouBike2.0_Huazhong Evacuation Gate,No. 371， Sec. 3， Huanhe S. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,12,2,25.01688,121.49534,9
500113019,YouBike2.0_錦德公園,萬華區,2025-12-08 18:19:16,德昌街243號前,Wanhua Dist,YouBike2.0_Jinde Park,No. 243， Dechang St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:19:16,2025-12-08,29,17,25.02332,121.49264,11
500113020,YouBike2.0_忠德公園,萬華區,2025-12-08 18:40:03,東園街66巷20弄27號前,Wanhua Dist,YouBike2.0_Zhongde Park,No. 27， Aly 20， Ln 66， Dongyuan St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,19,1,25.02516,121.49604,13
500113022,YouBike2.0_華江高中,萬華區,2025-12-08 18:50:05,東園街35巷14號對側,Wanhua Dist,YouBike2.0_Hua Jiang Senior High School,No. 14， Ln 35， Dongyuan St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,50,6,25.02744,121.49619,43
500113023,YouBike2.0_西園艋舺路口,萬華區,2025-12-08 18:00:04,西園路二段與艋舺大道口西南側,Wanhua Dist,YouBike2.0_Sec. 2， Xiyuan Rd & Bangka Blvd Intersection,Sec. 2， Xiyuan Rd & Bangka Blvd Intersection. (Southwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,64,13,25.03267,121.49757,49
500113025,YouBike2.0_雙園國中,萬華區,2025-12-08 17:00:03,西園路二段320巷與興義街口,Wanhua Dist,YouBike2.0_Shuang Yuan Junior High School,Sec. 2， Xiyuan Rd & Xingyi St Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,24,10,25.02673,121.49176,12
500113026,YouBike2.0_長順區民活動中心,萬華區,2025-12-08 18:30:03,長順街127號前,Wanhua Dist,YouBike2.0_Changshun Community Center,No. 127， Changshun St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,26,4,25.03284,121.48908,22
500113027,YouBike2.0_萬華安居社會住宅A區,萬華區,2025-12-08 17:50:04,環河南路二段250巷25弄2號對側,Wanhua Dist,YouBike2.0_WanHua Housing A Social Housing,No. 2， Aly. 25， Ln. 250， Sec. 2， Huanhe S. R. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,25,13,25.03397,121.49029,10
500113028,YouBike2.0_華江八號公園,萬華區,2025-12-01 17:00:22,環河南路二段216號旁,Wanhua Dist,YouBike2.0_Huajiang No.8 Park,No. 2， Aly. 25， Ln. 250， Sec. 2， Huanhe S. R,0,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-01 17:00:22,2025-12-01,20,5,25.03388,121.49293,14
500113029,YouBike2.0_環河南雙園街口,萬華區,2025-12-08 18:50:05,環河南路二段282號前,Wanhua Dist,YouBike2.0_Sec. 2， Huanhe S. R & Shuangyuan St Intersection,No. 282， Sec. 2， Huanhe S. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,21,5,25.03203,121.49127,15
500113030,YouBike2.0_大理高中,萬華區,2025-12-08 18:50:05,環河南路二段與西藏路口東側,Wanhua Dist,YouBike2.0_Dali Senior High School,Sec. 2， Huanhe S. Rd & Xizang Rd (East),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,35,10,25.03124,121.49075,25
500113031,YouBike2.0_糖廍文化園區,萬華區,2025-12-08 18:50:05,大理街177號對側,Wanhua Dist,YouBike2.0_Tang bu Cultural Park,No. 177， Dali St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,18,8,25.03383,121.4946,7
500113032,YouBike2.0_兩棵樹公園,萬華區,2025-12-08 18:59:15,艋舺大道與大理街160巷20弄口東側,Wanhua Dist,YouBike2.0_Liangkeshu Park,Bangka Blvd & Aly. 20， Ln. 160， Dali St Intersection. (East),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:59:15,2025-12-08,19,18,25.03253,121.49549,0
500113033,YouBike2.0_萬華青年公宅,萬華區,2025-12-08 18:10:19,青年路188號前,Wanhua Dist,YouBike2.0_Wanhua Qingnian Public Housing,No. 188， Qingnian Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:10:19,2025-12-08,23,10,25.02021,121.50376,12
500113034,YouBike2.0_開封西寧路口,萬華區,2025-12-08 18:20:04,西寧南路12號(對面),Wanhua Dist,YouBike2.0_Kaifeng St. & Xining Rd. Intersection,No. 12， Xining Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,94,35,25.04662,121.50717,57
500113035,YouBike2.0_峨眉停車場,萬華區,2025-12-08 17:50:04,峨眉街83號(旁),Wanhua Dist,YouBike2.0_Emei Parking Lots,No. 83， Emei St. (Side),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,47,40,25.04441,121.50541,7
500113036,YouBike2.0_長沙公園,萬華區,2025-12-08 18:40:03,環河南路一段280-1號(對面),Wanhua Dist,YouBike2.0_Changsha Park,No. 280-1， Sec. 1， Huanhe S Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,37,26,25.0417,121.49992,10
500113037,YouBike2.0_貓公園(中興橋頭),萬華區,2025-12-08 18:50:05,成都路110號前,Wanhua Dist,YouBike2.0_Cat Park (Zhongxing Bridgehead),No. 110， Chengdu Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,16,6,25.04369,121.5018,7
500113038,YouBike2.0_西本願寺廣場,萬華區,2025-12-08 18:40:03,中華路一段164號(前),Wanhua Dist,YouBike2.0_Nishi Honganji Relics Plaza,No. 164-1， Sec. 1， Zhonghua Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,99,56,25.04099,121.50769,39
500113039,YouBike2.0_中華桂林路口,萬華區,2025-12-08 17:50:04,中華路一段與桂林路口西北側,Wanhua Dist,YouBike2.0_Zhonghua Rd. & Guilin Rd. Intersection,Sec. 1， Zhonghua Rd. & Guilin Rd. (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,34,12,25.03771,121.50662,18
500113040,YouBike2.0_捷運龍山寺站(1號出口),萬華區,2025-12-08 18:59:15,和平西路三段/西園路一段(東北側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1),Sec. 3， Heping W Rd. & Sec. 1， Xiyuan Rd. (Northeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:59:15,2025-12-08,11,1,25.03535,121.49938,8
500113041,YouBike2.0_龍山國小,萬華區,2025-12-08 18:50:05,和平西路三段235號(旁),Wanhua Dist,YouBike2.0_Longshan Elementary School,No. 235， Sec. 3， Heping W Rd. (Side),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,62,13,25.0355,121.49541,49
500113042,YouBike2.0_華西公園,萬華區,2025-12-08 18:44:14,桂林路134號(對面),Wanhua Dist,YouBike2.0_Huaxi Park,No. 134， Guilin Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:44:14,2025-12-08,51,25,25.03852,121.49881,22
